created_time,Pos_x,Pos_y,width,height,Class,Object_id,location_id
1616772114.3612583,756,923,58,141,person,109,McMaster University
1616772114.3612583,78,635,38,86,person,119,McMaster University
1616772114.3612583,1376,67,31,58,person,122,McMaster University
1616772114.3612583,610,647,43,104,person,123,McMaster University
1616772114.3612583,351,357,190,104,bus,137,McMaster University
1616772114.3612583,611,655,44,97,bicycle,151,McMaster University
1616772114.4612582,142,622,44,102,person,3,McMaster University
1616772114.4612582,810,402,38,100,person,4,McMaster University
1616772114.4612582,783,805,48,92,person,8,McMaster University
1616772114.4612582,1815,893,107,135,truck,9,McMaster University
1616772114.4612582,785,402,37,103,person,10,McMaster University
1616772114.4612582,1646,368,34,95,person,11,McMaster University
1616772114.4612582,323,969,67,110,person,12,McMaster University
1616772114.4612582,1676,368,34,94,person,15,McMaster University
1616772114.4612582,1768,198,28,67,person,16,McMaster University
1616772114.4612582,239,863,50,108,person,18,McMaster University
1616772114.4612582,777,756,31,81,person,19,McMaster University
1616772114.4612582,426,630,46,122,person,22,McMaster University
1616772114.4612582,1258,568,40,110,person,23,McMaster University
1616772114.4612582,1224,552,37,115,person,25,McMaster University
1616772114.4612582,854,613,38,97,person,28,McMaster University
1616772114.4612582,212,689,41,117,person,29,McMaster University
1616772114.4612582,1697,264,219,123,truck,34,McMaster University
1616772114.4612582,20,914,43,130,person,46,McMaster University
1616772114.4612582,1,723,44,127,person,47,McMaster University
1616772114.4612582,1131,132,191,92,car,58,McMaster University
1616772114.4612582,1591,54,149,67,car,59,McMaster University
1616772114.4612582,1857,116,27,67,person,61,McMaster University
1616772114.4612582,986,105,31,74,person,69,McMaster University
1616772114.4612582,575,267,198,90,bus,98,McMaster University
1616772114.4612582,1484,179,53,127,person,101,McMaster University
1616772114.4612582,601,157,30,66,person,103,McMaster University
1616772114.4612582,1246,160,161,84,car,105,McMaster University
1616772114.4612582,758,918,57,142,person,109,McMaster University
1616772114.4612582,78,634,37,85,person,119,McMaster University
1616772114.4612582,1797,202,29,63,person,120,McMaster University
1616772114.4612582,1388,67,28,52,person,122,McMaster University
1616772114.4612582,612,648,43,104,person,123,McMaster University
1616772114.4612582,399,346,196,106,bus,137,McMaster University
1616772114.4612582,613,654,44,97,bicycle,151,McMaster University
1616772114.561258,140,626,43,99,person,3,McMaster University
1616772114.561258,809,404,39,103,person,4,McMaster University
1616772114.561258,785,805,50,95,person,8,McMaster University
1616772114.561258,1814,894,106,135,truck,9,McMaster University
1616772114.561258,776,401,37,103,person,10,McMaster University
1616772114.561258,1644,369,34,95,person,11,McMaster University
1616772114.561258,320,968,69,111,person,12,McMaster University
1616772114.561258,1672,369,34,95,person,15,McMaster University
1616772114.561258,1771,199,28,67,person,16,McMaster University
1616772114.561258,239,863,51,109,person,18,McMaster University
1616772114.561258,781,755,31,81,person,19,McMaster University
1616772114.561258,1260,571,39,107,person,23,McMaster University
1616772114.561258,1224,551,37,114,person,25,McMaster University
1616772114.561258,857,613,40,99,person,28,McMaster University
1616772114.561258,212,689,41,117,person,29,McMaster University
1616772114.561258,1699,264,221,125,truck,34,McMaster University
1616772114.561258,19,915,44,133,person,46,McMaster University
1616772114.561258,0,724,44,127,person,47,McMaster University
1616772114.561258,1155,125,185,89,car,58,McMaster University
1616772114.561258,1608,50,150,68,car,59,McMaster University
1616772114.561258,1858,116,27,67,person,61,McMaster University
1616772114.561258,985,105,31,74,person,69,McMaster University
1616772114.561258,600,261,197,90,bus,98,McMaster University
1616772114.561258,1485,179,53,126,person,101,McMaster University
1616772114.561258,597,162,28,61,person,103,McMaster University
1616772114.561258,1271,160,155,80,car,105,McMaster University
1616772114.561258,759,912,55,139,person,109,McMaster University
1616772114.561258,77,633,36,84,person,119,McMaster University
1616772114.561258,1802,198,30,66,person,120,McMaster University
1616772114.561258,1400,58,30,58,person,122,McMaster University
1616772114.561258,615,649,43,104,person,123,McMaster University
1616772114.561258,437,337,198,105,bus,137,McMaster University
1616772114.561258,615,654,45,98,bicycle,151,McMaster University
1616772114.661258,138,627,44,98,person,3,McMaster University
1616772114.661258,801,404,41,110,person,4,McMaster University
1616772114.661258,789,805,50,93,person,8,McMaster University
1616772114.661258,1814,891,108,138,truck,9,McMaster University
1616772114.661258,770,402,38,104,person,10,McMaster University
1616772114.661258,1640,372,34,96,person,11,McMaster University
1616772114.661258,319,967,71,112,person,12,McMaster University
1616772114.661258,1811,887,110,141,car,14,McMaster University
1616772114.661258,1672,371,35,99,person,15,McMaster University
1616772114.661258,1777,197,28,66,person,16,McMaster University
1616772114.661258,239,862,51,109,person,18,McMaster University
1616772114.661258,785,754,32,83,person,19,McMaster University
1616772114.661258,1259,571,38,106,person,23,McMaster University
1616772114.661258,1224,551,37,114,person,25,McMaster University
1616772114.661258,862,611,43,106,person,28,McMaster University
1616772114.661258,211,690,41,117,person,29,McMaster University
1616772114.661258,1700,263,217,122,truck,34,McMaster University
1616772114.661258,19,915,44,134,person,46,McMaster University
1616772114.661258,0,724,44,126,person,47,McMaster University
1616772114.661258,1174,119,186,91,car,58,McMaster University
1616772114.661258,1629,46,145,66,car,59,McMaster University
1616772114.661258,1856,114,28,69,person,61,McMaster University
1616772114.661258,983,104,31,74,person,69,McMaster University
1616772114.661258,625,257,195,88,bus,98,McMaster University
1616772114.661258,1484,178,54,128,person,101,McMaster University
1616772114.661258,594,164,27,58,person,103,McMaster University
1616772114.661258,1286,155,158,80,car,105,McMaster University
1616772114.661258,760,910,54,137,person,109,McMaster University
1616772114.661258,77,634,36,83,person,119,McMaster University
1616772114.661258,1805,198,30,66,person,120,McMaster University
1616772114.661258,1413,54,30,58,person,122,McMaster University
1616772114.661258,620,648,43,104,person,123,McMaster University
1616772114.661258,481,331,195,102,bus,137,McMaster University
1616772114.761258,136,628,45,99,person,3,McMaster University
1616772114.761258,796,407,41,112,person,4,McMaster University
1616772114.761258,791,804,50,93,person,8,McMaster University
1616772114.761258,1814,887,110,142,truck,9,McMaster University
1616772114.761258,768,407,35,96,person,10,McMaster University
1616772114.761258,1638,378,32,89,person,11,McMaster University
1616772114.761258,320,966,72,112,person,12,McMaster University
1616772114.761258,1810,885,111,143,car,14,McMaster University
1616772114.761258,1672,371,35,100,person,15,McMaster University
1616772114.761258,1780,197,28,66,person,16,McMaster University
1616772114.761258,238,862,51,110,person,18,McMaster University
1616772114.761258,788,754,39,104,person,19,McMaster University
1616772114.761258,1259,570,39,108,person,23,McMaster University
1616772114.761258,1224,551,37,114,person,25,McMaster University
1616772114.761258,864,612,44,108,person,28,McMaster University
1616772114.761258,210,688,41,119,person,29,McMaster University
1616772114.761258,1697,263,218,122,truck,34,McMaster University
1616772114.761258,884,135,29,67,person,36,McMaster University
1616772114.761258,19,915,44,135,person,46,McMaster University
1616772114.761258,0,724,44,126,person,47,McMaster University
1616772114.761258,1198,115,184,91,car,58,McMaster University
1616772114.761258,1648,40,144,65,car,59,McMaster University
1616772114.761258,1856,115,28,68,person,61,McMaster University
1616772114.761258,984,105,31,73,person,69,McMaster University
1616772114.761258,652,252,192,87,bus,98,McMaster University
1616772114.761258,1485,177,54,128,person,101,McMaster University
1616772114.761258,592,165,27,58,person,103,McMaster University
1616772114.761258,1313,148,161,83,car,105,McMaster University
1616772114.761258,763,907,54,138,person,109,McMaster University
1616772114.761258,78,635,37,84,person,119,McMaster University
1616772114.761258,627,650,43,103,person,123,McMaster University
1616772114.761258,815,794,54,83,person,126,McMaster University
1616772114.761258,516,320,204,106,bus,137,McMaster University
1616772114.761258,1107,65,24,61,person,154,McMaster University
1616772114.8612578,133,628,46,99,person,3,McMaster University
1616772114.8612578,790,408,42,114,person,4,McMaster University
1616772114.8612578,1814,887,111,143,truck,9,McMaster University
1616772114.8612578,762,411,31,85,person,10,McMaster University
1616772114.8612578,1636,379,33,89,person,11,McMaster University
1616772114.8612578,318,965,73,112,person,12,McMaster University
1616772114.8612578,1810,883,111,143,car,14,McMaster University
1616772114.8612578,1671,371,36,101,person,15,McMaster University
1616772114.8612578,238,860,51,110,person,18,McMaster University
1616772114.8612578,789,753,41,112,person,19,McMaster University
1616772114.8612578,1259,571,38,107,person,23,McMaster University
1616772114.8612578,1224,551,37,114,person,25,McMaster University
1616772114.8612578,870,612,43,104,person,28,McMaster University
1616772114.8612578,210,687,41,119,person,29,McMaster University
1616772114.8612578,1695,263,222,124,truck,34,McMaster University
1616772114.8612578,885,135,29,66,person,36,McMaster University
1616772114.8612578,20,916,44,135,person,46,McMaster University
1616772114.8612578,0,724,44,125,person,47,McMaster University
1616772114.8612578,1214,113,185,92,car,58,McMaster University
1616772114.8612578,1670,33,150,69,car,59,McMaster University
1616772114.8612578,1857,117,28,67,person,61,McMaster University
1616772114.8612578,986,107,30,71,person,69,McMaster University
1616772114.8612578,676,247,184,82,bus,98,McMaster University
1616772114.8612578,1484,178,53,127,person,101,McMaster University
1616772114.8612578,590,167,26,58,person,103,McMaster University
1616772114.8612578,1340,142,157,82,car,105,McMaster University
1616772114.8612578,764,907,52,132,person,109,McMaster University
1616772114.8612578,555,157,26,59,person,111,McMaster University
1616772114.8612578,79,640,40,93,person,119,McMaster University
1616772114.8612578,630,650,42,103,person,123,McMaster University
1616772114.8612578,819,788,53,86,person,126,McMaster University
1616772114.8612578,554,313,204,105,bus,137,McMaster University
1616772114.8612578,1104,67,22,56,person,154,McMaster University
1616772114.8612578,799,468,37,68,person,157,McMaster University
1616772114.9612577,133,629,47,98,person,3,McMaster University
1616772114.9612577,1812,885,111,143,truck,9,McMaster University
1616772114.9612577,758,411,29,81,person,10,McMaster University
1616772114.9612577,1635,380,33,90,person,11,McMaster University
1616772114.9612577,318,965,74,112,person,12,McMaster University
1616772114.9612577,1810,884,111,143,car,14,McMaster University
1616772114.9612577,1670,373,35,99,person,15,McMaster University
1616772114.9612577,238,861,51,111,person,18,McMaster University
1616772114.9612577,792,754,38,105,person,19,McMaster University
1616772114.9612577,1259,570,39,108,person,23,McMaster University
1616772114.9612577,1224,551,37,114,person,25,McMaster University
1616772114.9612577,872,612,43,104,person,28,McMaster University
1616772114.9612577,210,687,41,119,person,29,McMaster University
1616772114.9612577,1695,263,224,126,truck,34,McMaster University
1616772114.9612577,886,135,30,68,person,36,McMaster University
1616772114.9612577,20,915,44,135,person,46,McMaster University
1616772114.9612577,0,724,44,125,person,47,McMaster University
